year,month,market,category_name,customer_segment,shipping_mode,total_orders,total_sales,total_profit,total_discount,total_quantity,loss_orders,discounted_orders,debit_orders,transfer_orders,loss_amount,gain_amount,profit_margin_pct,loss_rate_pct,discount_rate_pct,profit_per_unit,avg_order_value
2015,2,LATAM,Shop By Sport,Home Office,Second Class,14,1759.56,498.25,175.96,44,0,14,5,4,0.0,498.25,28.31673827547796,0.0,100.0,11.323863,125.682857
2015,2,LATAM,Tennis & Racquet,Corporate,Standard Class,3,674.85,189.27,76.48,15,0,3,0,1,0.0,189.27,28.046232496110246,0.0,100.0,12.618,224.95
2015,2,LATAM,Tennis & Racquet,Corporate,First Class,1,44.99,3.76,2.25,1,0,1,0,1,0.0,3.76,8.357412758390753,0.0,100.0,3.76,44.99
2015,2,LATAM,Water Sports,Consumer,Standard Class,127,25398.73,3892.62,2541.0,127,19,120,39,36,-1843.33,5735.95,15.326041892645815,14.960629921259844,94.48818897637796,30.650551,199.99
2015,2,LATAM,Tennis & Racquet,Consumer,Second Class,1,44.99,4.88,1.8,1,0,1,0,1,0.0,4.88,10.846854856634806,0.0,100.0,4.88,44.99
2015,2,LATAM,Tennis & Racquet,Consumer,First Class,1,134.97,60.25,9.45,3,0,1,0,1,0.0,60.25,44.63954952952508,0.0,100.0,20.083333,134.97
2015,2,LATAM,Trade-In,Corporate,First Class,3,95.94,26.6,5.92,6,0,3,0,2,0.0,26.6,27.725661872003336,0.0,100.0,4.433333,31.98
2015,2,LATAM,Water Sports,Corporate,First Class,18,3599.82,286.25,349.0,18,3,16,10,5,-468.06,754.31,7.951786478212799,16.666666666666664,88.88888888888889,15.902777,199.99
2015,2,LATAM,Trade-In,Consumer,First Class,2,173.91,63.34,23.17,9,0,2,1,1,0.0,63.34,36.421137369903974,0.0,100.0,7.037777,86.955
2015,2,LATAM,Trade-In,Home Office,Standard Class,4,191.88,53.24,8.08,12,0,4,1,0,0.0,53.24,27.746508234313115,0.0,100.0,4.436666,47.97
2015,2,LATAM,Water Sports,Consumer,Same Day,12,2399.88,412.99,346.0,12,1,12,2,6,-127.39,540.38,17.208777105521943,8.333333333333332,100.0,34.415833,199.99
2015,2,LATAM,Water Sports,Home Office,Second Class,16,3199.84,-267.48,324.0,16,3,14,2,9,-827.16,559.68,-8.35916795839792,18.75,87.5,-16.7175,199.99
2015,2,LATAM,Trade-In,Consumer,Second Class,3,167.91,11.39,28.19,9,2,3,1,2,-3.94,15.33,6.783395866833423,66.66666666666666,100.0,1.265555,55.97
2015,2,LATAM,Women's Apparel,Consumer,First Class,44,5950.0,-373.17,710.25,119,14,43,14,21,-1265.68,892.51,-6.271764705882353,31.818181818181817,97.72727272727273,-3.135882,135.227272
2015,2,LATAM,Water Sports,Consumer,First Class,32,6399.68,1084.39,595.0,32,6,31,13,9,-328.64,1413.03,16.944440972048604,18.75,96.875,33.887187,199.99
2015,2,LATAM,Women's Apparel,Consumer,Same Day,13,1500.0,161.06,118.0,30,1,10,8,3,-124.06,285.12,10.737333333333334,7.6923076923076925,76.92307692307693,5.368666,115.384615
2015,2,LATAM,Women's Apparel,Home Office,First Class,15,2300.0,468.24,240.5,46,1,15,4,4,-34.27,502.51,20.358260869565218,6.666666666666667,100.0,10.17913,153.333333
2015,2,LATAM,Women's Apparel,Corporate,Second Class,35,6750.0,1050.27,746.25,135,5,33,10,8,-423.69,1473.96,15.559555555555555,14.285714285714285,94.28571428571428,7.779777,192.857142
2015,2,LATAM,Water Sports,Corporate,Same Day,4,799.96,53.31,140.0,4,2,4,0,1,-10.95,64.26,6.664083204160208,50.0,100.0,13.3275,199.99
2015,2,LATAM,Water Sports,Corporate,Second Class,30,5999.7,753.08,572.0,30,4,28,13,9,-710.64,1463.72,12.551960931379904,13.333333333333334,93.33333333333333,25.102666,199.99
2015,2,LATAM,Women's Apparel,Consumer,Standard Class,196,30250.0,1681.2,3028.0,605,42,187,81,52,-4495.1,6176.3,5.557685950413224,21.428571428571427,95.40816326530613,2.778842,154.336734
2015,2,LATAM,Women's Apparel,Corporate,First Class,27,4850.0,548.73,391.75,97,4,23,10,10,-340.99,889.72,11.314020618556702,14.814814814814813,85.18518518518519,5.65701,179.629629
2015,3,LATAM,Accessories,Consumer,First Class,7,449.82,57.23,53.49,18,2,7,3,1,-27.34,84.57,12.722866924547596,28.57142857142857,100.0,3.179444,64.26
2015,3,LATAM,Accessories,Consumer,Same Day,1,99.96,4.8,4.0,4,0,1,1,0,0.0,4.8,4.8019207683073235,0.0,100.0,1.2,99.96
2015,3,LATAM,Boxing & MMA,Consumer,Second Class,2,439.76,-182.22,93.45,8,1,2,0,1,-252.31,70.09,-41.43623794797162,50.0,100.0,-22.7775,219.88
2015,3,LATAM,Camping & Hiking,Consumer,Same Day,7,2099.86,702.61,240.0,7,0,7,5,2,0.0,702.61,33.459849704266,0.0,100.0,100.372857,299.98
2015,3,LATAM,Accessories,Corporate,Standard Class,11,674.73,216.69,75.72,27,1,11,3,6,-0.84,217.53,32.115068249522025,9.090909090909092,100.0,8.025555,61.33909
2015,3,LATAM,Accessories,Consumer,Second Class,10,624.75,146.24,69.73,25,1,8,5,1,-5.32,151.56,23.4077631052421,10.0,80.0,5.8496,62.475
2015,3,LATAM,Accessories,Home Office,First Class,5,449.82,39.72,58.99,18,1,5,4,0,-44.51,84.23,8.830198746165133,20.0,100.0,2.206666,89.964
2015,3,LATAM,Accessories,Consumer,Standard Class,13,899.64,185.21,82.48,36,3,12,5,5,-8.39,193.6,20.587123738384243,23.076923076923077,92.3076923076923,5.144722,69.203076
2015,3,LATAM,Accessories,Corporate,Second Class,2,149.94,3.74,14.99,6,1,1,1,1,-37.49,41.23,2.494331065759637,50.0,50.0,0.623333,74.97
2015,3,LATAM,Baseball & Softball,Consumer,Second Class,2,359.94,112.72,50.99,6,1,1,0,1,-6.78,119.5,31.3163304995277,50.0,50.0,18.786666,179.97
2015,3,LATAM,Cardio Equipment,Corporate,Same Day,4,1299.87,380.66,167.99,13,0,4,1,2,0.0,380.66,29.28446690822929,0.0,100.0,29.281538,324.9675
2015,3,LATAM,Camping & Hiking,Home Office,Second Class,17,5099.66,898.11,465.0,17,4,15,4,2,-198.26,1096.37,17.611174078271887,23.52941176470588,88.23529411764706,52.83,299.98
2015,3,LATAM,Accessories,Home Office,Second Class,3,174.93,40.95,13.0,7,1,3,1,1,-4.2,45.15,23.409363745498197,33.33333333333333,100.0,5.85,58.31
2015,3,LATAM,Baseball & Softball,Corporate,First Class,1,299.95,80.99,30.0,5,0,1,0,1,0.0,80.99,27.00116686114352,0.0,100.0,16.198,299.95
2015,3,LATAM,Accessories,Home Office,Standard Class,9,574.77,72.01,74.73,23,1,9,3,2,-4.95,76.96,12.528489656732258,11.11111111111111,100.0,3.130869,63.863333
2015,3,LATAM,Accessories,Corporate,First Class,5,424.83,38.3,34.86,17,1,4,3,2,-68.14,106.44,9.015370854224042,20.0,80.0,2.252941,84.966
2015,3,LATAM,Baseball & Softball,Consumer,First Class,2,359.94,84.97,49.19,6,0,2,1,1,0.0,84.97,23.60671222981608,0.0,100.0,14.161666,179.97
2015,3,LATAM,Boxing & MMA,Consumer,First Class,3,439.76,-8.57,57.17,8,1,3,2,1,-79.78,71.21,-1.9487902492268512,33.33333333333333,100.0,-1.07125,146.586666
2015,3,LATAM,Cardio Equipment,Corporate,Standard Class,79,20587.95,2568.29,2219.84,208,8,77,25,25,-1993.29,4561.58,12.474724292608053,10.126582278481013,97.46835443037975,12.347548,260.606962
2015,3,LATAM,Cleats,Consumer,First Class,61,11338.11,1257.54,993.78,189,11,58,27,15,-1028.45,2285.99,11.091266533840296,18.0327868852459,95.08196721311475,6.65365,185.870655
2015,3,LATAM,Baseball & Softball,Consumer,Standard Class,9,1729.67,451.97,211.61,33,1,7,3,3,-88.73,540.7,26.130417940994526,11.11111111111111,77.77777777777779,13.69606,192.185555
2015,3,LATAM,Baseball & Softball,Corporate,Standard Class,4,644.88,205.8,10.7,12,0,3,0,1,0.0,205.8,31.91291403051731,0.0,75.0,17.15,161.22
2015,3,LATAM,Boxing & MMA,Consumer,Standard Class,3,494.73,-193.16,24.46,9,2,2,2,1,-199.03,5.87,-39.04351868696056,66.66666666666666,66.66666666666666,-21.462222,164.91
2015,3,LATAM,Camping & Hiking,Corporate,First Class,24,7199.52,695.78,871.5,24,6,22,12,8,-390.97,1086.75,9.664255394804098,25.0,91.66666666666666,28.990833,299.98
2015,3,LATAM,Baseball & Softball,Corporate,Second Class,1,239.96,92.14,47.99,4,0,1,1,0,0.0,92.14,38.39806634439073,0.0,100.0,23.035,239.96
2015,3,LATAM,Camping & Hiking,Corporate,Same Day,8,2399.84,452.84,318.0,8,2,8,2,2,-75.41,528.25,18.86959130608707,25.0,100.0,56.605,299.98
2015,3,LATAM,Cardio Equipment,Home Office,First Class,13,4099.59,768.44,442.47,41,1,13,3,7,-73.49,841.93,18.744313455735817,7.6923076923076925,100.0,18.742439,315.353076
2015,3,LATAM,Cleats,Consumer,Standard Class,210,39473.42,4289.87,3667.16,658,44,198,68,64,-4107.88,8397.75,10.867743408095878,20.952380952380953,94.28571428571428,6.519559,187.968666
2015,3,LATAM,Boxing & MMA,Corporate,Standard Class,2,329.82,80.75,17.59,6,0,2,1,1,0.0,80.75,24.483051361348615,0.0,100.0,13.458333,164.91
2015,3,LATAM,Camping & Hiking,Home Office,Same Day,2,599.96,209.26,96.0,2,0,2,0,2,0.0,209.26,34.878991932795515,0.0,100.0,104.63,299.98
2015,3,LATAM,Camping & Hiking,Consumer,Second Class,48,14399.04,685.86,1179.0,48,12,45,15,14,-2215.93,2901.79,4.763234215614374,25.0,93.75,14.28875,299.98
2015,3,LATAM,Camping & Hiking,Corporate,Standard Class,68,20398.64,866.29,2011.5,68,16,64,17,23,-3264.44,4130.73,4.246802728025005,23.52941176470588,94.11764705882352,12.739558,299.98
2015,3,LATAM,Boxing & MMA,Home Office,First Class,2,219.88,-3.64,30.78,4,1,2,1,1,-37.86,34.22,-1.655448426414408,50.0,100.0,-0.91,109.94
2015,3,LATAM,Cardio Equipment,Home Office,Second Class,13,4289.58,344.38,465.46,45,2,12,6,4,-576.53,920.91,8.028291814117,15.384615384615385,92.3076923076923,7.652888,329.967692
2015,3,LATAM,Fishing,Corporate,Same Day,5,1999.9,552.93,112.0,5,0,5,1,2,0.0,552.93,27.647882394119705,0.0,100.0,110.586,399.98
2015,3,LATAM,Electronics,Consumer,Same Day,2,367.91,153.74,38.23,9,0,2,0,0,0.0,153.74,41.78739365605718,0.0,100.0,17.082222,183.955
2015,3,LATAM,Boxing & MMA,Home Office,Second Class,1,109.94,22.39,3.3,2,0,1,0,0,0.0,22.39,20.36565399308714,0.0,100.0,11.195,109.94
2015,3,LATAM,Camping & Hiking,Home Office,Standard Class,41,12299.18,1523.43,1107.0,41,7,37,18,15,-1279.42,2802.85,12.38643551846546,17.073170731707318,90.2439024390244,37.156829,299.98
2015,3,LATAM,Camping & Hiking,Corporate,Second Class,14,4199.72,885.21,426.0,14,1,14,2,2,-87.14,972.35,21.077833760345925,7.142857142857142,100.0,63.229285,299.98
2015,3,LATAM,Cardio Equipment,Consumer,Same Day,12,4399.56,184.23,353.97,44,5,11,5,2,-620.94,805.17,4.18746420096555,41.66666666666667,91.66666666666666,4.187045,366.63
2015,3,LATAM,Camping & Hiking,Home Office,First Class,17,5099.66,-85.41,433.5,17,3,17,7,6,-1205.27,1119.86,-1.6748175368553984,17.647058823529413,100.0,-5.024117,299.98
2015,3,LATAM,Cleats,Corporate,Same Day,16,3119.48,407.46,244.77,52,2,15,6,0,-121.61,529.07,13.061792350007051,12.5,93.75,7.835769,194.9675
2015,3,LATAM,Fishing,Home Office,Standard Class,59,23598.82,2014.25,1962.0,59,11,57,19,14,-3470.91,5485.16,8.535384396338461,18.64406779661017,96.61016949152543,34.13983,399.98
2015,3,LATAM,Electronics,Consumer,Standard Class,35,4108.99,610.92,511.68,101,5,35,14,9,-210.43,821.35,14.867887242363695,14.285714285714285,100.0,6.048712,117.399714
2015,3,LATAM,Camping & Hiking,Consumer,First Class,31,9299.38,1302.54,897.0,31,7,30,12,7,-488.36,1790.9,14.00674023429519,22.58064516129032,96.7741935483871,42.017419,299.98
2015,3,LATAM,Cardio Equipment,Home Office,Standard Class,33,8929.11,-32.71,958.45,90,10,32,14,6,-1641.89,1609.18,-0.3663299029802522,30.303030303030305,96.96969696969697,-0.363444,270.57909
2015,3,LATAM,Cardio Equipment,Corporate,First Class,21,6799.32,651.97,978.91,68,4,19,10,5,-730.3,1382.27,9.588752992946354,19.047619047619047,90.47619047619048,9.587794,323.777142
2015,3,LATAM,Cleats,Home Office,First Class,20,3119.48,643.54,230.07,52,1,20,11,6,-54.59,698.13,20.62972033800505,5.0,100.0,12.375769,155.974
2015,3,LATAM,Cardio Equipment,Consumer,Second Class,38,12298.77,1559.23,1088.93,123,4,34,11,17,-1010.9,2570.13,12.677934460112677,10.526315789473683,89.47368421052632,12.676666,323.651842
2015,3,LATAM,Electronics,Corporate,Standard Class,16,1707.53,441.28,137.97,47,2,12,11,3,-56.6,497.88,25.84317698664152,12.5,75.0,9.388936,106.720625
2015,3,LATAM,Fitness Accessories,Home Office,Standard Class,3,139.96,28.67,9.45,4,0,3,1,0,0.0,28.67,20.48442412117748,0.0,100.0,7.1675,46.653333
2015,3,LATAM,Electronics,Corporate,First Class,6,480.86,145.21,28.88,14,0,4,2,2,0.0,145.21,30.197978621636235,0.0,66.66666666666666,10.372142,80.143333
2015,3,LATAM,Camping & Hiking,Consumer,Standard Class,128,38397.44,2667.42,4375.5,128,29,121,45,36,-5500.31,8167.73,6.946869374624976,22.65625,94.53125,20.839218,299.98
2015,3,LATAM,Cleats,Home Office,Same Day,6,1259.79,288.08,113.39,21,0,5,3,2,0.0,288.08,22.867303280705514,0.0,83.33333333333334,13.718095,209.965
2015,3,LATAM,Cardio Equipment,Corporate,Second Class,23,6119.4,1270.95,752.26,64,1,23,6,9,-57.95,1328.9,20.769193058142957,4.3478260869565215,100.0,19.858593,266.060869
2015,3,LATAM,Electronics,Consumer,Second Class,18,2499.37,446.9,281.38,63,2,16,10,2,-125.5,572.4,17.880505887483647,11.11111111111111,88.88888888888889,7.09365,138.853888
2015,3,LATAM,Cleats,Corporate,First Class,40,6238.96,744.49,703.11,104,5,37,16,10,-654.49,1398.98,11.932918306897305,12.5,92.5,7.158557,155.974
2015,3,LATAM,Electronics,Home Office,First Class,5,640.86,154.21,95.25,14,0,5,1,3,0.0,154.21,24.06297787348251,0.0,100.0,11.015,128.172
2015,3,LATAM,Girls' Apparel,Home Office,Standard Class,1,125.0,29.0,25.0,5,0,1,1,0,0.0,29.0,23.200000000000003,0.0,100.0,5.8,125.0
2015,3,LATAM,Fishing,Consumer,Same Day,19,7599.62,1083.69,812.0,19,2,17,12,4,-295.87,1379.56,14.259791936965271,10.526315789473683,89.47368421052632,57.036315,399.98
2015,3,LATAM,Cardio Equipment,Consumer,First Class,35,9379.08,1550.56,891.73,98,6,33,17,8,-454.49,2005.05,16.532111891571454,17.142857142857142,94.28571428571428,15.82204,267.973714
2015,3,LATAM,Cleats,Home Office,Standard Class,90,15357.44,3217.82,1631.54,256,11,85,39,20,-595.44,3813.26,20.95284109851642,12.222222222222221,94.44444444444444,12.569609,170.638222
2015,3,LATAM,Cardio Equipment,Home Office,Same Day,4,1199.88,474.99,97.99,12,0,4,1,1,0.0,474.99,39.58645864586459,0.0,100.0,39.5825,299.97
2015,3,LATAM,Fishing,Home Office,First Class,11,4399.78,366.53,348.0,11,2,9,4,2,-854.25,1220.78,8.33064380491752,18.181818181818183,81.81818181818183,33.320909,399.98
2015,3,LATAM,Cleats,Corporate,Standard Class,142,26155.64,3197.69,2793.85,436,25,133,53,27,-2373.17,5570.86,12.225623230783112,17.6056338028169,93.66197183098592,7.334151,184.194647
2015,3,LATAM,Electronics,Home Office,Second Class,3,262.93,-111.72,31.57,7,2,3,2,0,-127.56,15.84,-42.49039668352793,66.66666666666666,100.0,-15.96,87.643333
2015,3,LATAM,Golf Balls,Consumer,Standard Class,23,1381.23,370.19,170.7,77,1,21,8,7,-9.69,379.88,26.801474048493006,4.3478260869565215,91.30434782608695,4.807662,60.053478
2015,3,LATAM,Fishing,Consumer,Standard Class,153,61196.94,6420.01,6250.0,153,28,145,58,47,-7419.97,13839.98,10.49073695514841,18.30065359477124,94.77124183006535,41.960849,399.98
2015,3,LATAM,Cardio Equipment,Consumer,Standard Class,121,33336.69,2161.37,3206.5,339,29,114,47,38,-4554.21,6715.58,6.483457115868431,23.96694214876033,94.21487603305785,6.375722,275.509834
2015,3,LATAM,Electronics,Home Office,Standard Class,17,1998.49,150.09,191.4,51,3,17,3,9,-310.72,460.81,7.510170178484755,17.647058823529413,100.0,2.942941,117.558235
2015,3,LATAM,Cleats,Consumer,Second Class,99,18416.93,2652.29,2149.83,307,12,96,25,35,-1270.55,3922.84,14.401368740609863,12.121212121212121,96.96969696969697,8.639381,186.029595
2015,3,LATAM,Fitness Accessories,Consumer,First Class,2,174.95,31.83,23.79,5,0,2,2,0,0.0,31.83,18.19376964847099,0.0,100.0,6.366,87.475
2015,3,LATAM,Electronics,Corporate,Same Day,4,595.83,24.88,40.16,17,2,4,2,0,-28.82,53.7,4.1756876961549425,50.0,100.0,1.463529,148.9575
2015,3,LATAM,Fishing,Consumer,First Class,44,17599.12,1556.57,1992.0,44,6,42,15,14,-2317.89,3874.46,8.844589956770566,13.636363636363635,95.45454545454545,35.37659,399.98
2015,3,LATAM,Golf Balls,Corporate,Second Class,4,144.92,-14.88,15.34,8,1,4,1,2,-29.13,14.25,-10.267733922163954,25.0,100.0,-1.86,36.23
2015,3,LATAM,Girls' Apparel,Consumer,First Class,2,200.0,34.13,41.0,8,0,2,0,1,0.0,34.13,17.065,0.0,100.0,4.26625,100.0
2015,3,LATAM,Cleats,Consumer,Same Day,26,4859.19,624.83,480.54,81,4,24,13,8,-450.64,1075.47,12.85872748338715,15.384615384615385,92.3076923076923,7.71395,186.891923
2015,3,LATAM,Fishing,Home Office,Same Day,7,2799.86,393.76,252.0,7,1,6,2,2,-19.2,412.96,14.063560320873187,14.285714285714285,85.71428571428571,56.251428,399.98
2015,3,LATAM,Cleats,Corporate,Second Class,37,7018.83,258.92,754.41,117,7,36,9,13,-1170.26,1429.18,3.6889339106375285,18.91891891891892,97.2972972972973,2.212991,189.698108
2015,3,LATAM,Fitness Accessories,Corporate,Second Class,1,69.98,18.61,3.5,2,0,1,0,0,0.0,18.61,26.593312374964274,0.0,100.0,9.305,69.98
2015,3,LATAM,Fishing,Corporate,First Class,27,10799.46,528.71,1228.0,27,5,27,10,7,-1808.68,2337.39,4.8957077483503815,18.51851851851852,100.0,19.581851,399.98
2015,3,LATAM,Fishing,Consumer,Second Class,39,15599.22,-892.7,1838.0,39,12,38,10,15,-3438.03,2545.33,-5.7227220335375755,30.76923076923077,97.43589743589743,-22.889743,399.98
2015,3,LATAM,Golf Gloves,Consumer,Standard Class,15,984.57,100.34,71.57,43,4,13,3,8,-84.52,184.86,10.191251002975918,26.666666666666668,86.66666666666667,2.333488,65.638
2015,3,LATAM,Girls' Apparel,Consumer,Standard Class,14,1879.88,316.27,216.74,46,2,12,2,4,-73.58,389.85,16.823946209332508,14.285714285714285,85.71428571428571,6.875434,134.277142
2015,3,LATAM,Cleats,Home Office,Second Class,26,4919.18,11.13,476.36,82,4,26,13,3,-914.65,925.78,0.2262572217320773,15.384615384615385,100.0,0.135731,189.19923
2015,3,LATAM,Fitness Accessories,Corporate,First Class,1,34.99,7.0,0.0,1,0,0,0,1,0.0,7.0,20.005715918833953,0.0,0.0,7.0,34.99
2015,3,LATAM,Golf Apparel,Consumer,Same Day,1,79.96,-102.35,15.99,4,1,1,0,1,-102.35,0.0,-128.0015007503752,100.0,100.0,-25.5875,79.96
2015,3,LATAM,Girls' Apparel,Corporate,Second Class,5,544.91,169.14,73.43,14,0,5,1,2,0.0,169.14,31.039988254941182,0.0,100.0,12.081428,108.982
2015,3,LATAM,Fishing,Corporate,Standard Class,121,48397.58,8665.25,4804.0,121,18,115,43,32,-2938.6,11603.85,17.904304306124395,14.87603305785124,95.0413223140496,71.613636,399.98
2015,3,LATAM,Fitness Accessories,Consumer,Second Class,1,174.95,40.94,17.5,5,0,1,0,0,0.0,40.94,23.400971706201773,0.0,100.0,8.188,174.95
2015,3,LATAM,Golf Shoes,Corporate,Standard Class,2,390.0,102.6,63.7,6,0,2,0,1,0.0,102.6,26.307692307692303,0.0,100.0,17.1,195.0
2015,3,LATAM,Golf Balls,Corporate,Same Day,1,39.98,3.72,2.8,2,0,1,0,1,0.0,3.72,9.304652326163083,0.0,100.0,1.86,39.98
2015,3,LATAM,Electronics,Consumer,First Class,12,1423.65,242.21,159.97,35,2,12,5,4,-26.02,268.23,17.01331085589857,16.666666666666664,100.0,6.920285,118.6375
2015,3,LATAM,Fitness Accessories,Corporate,Standard Class,1,34.99,9.84,8.75,1,0,1,0,1,0.0,9.84,28.122320663046587,0.0,100.0,9.84,34.99
2015,3,LATAM,Golf Balls,Consumer,Second Class,8,425.75,128.49,13.63,25,0,7,3,5,0.0,128.49,30.179682912507346,0.0,87.5,5.1396,53.21875
2015,3,LATAM,Golf Apparel,Consumer,Standard Class,3,79.96,14.44,3.0,4,0,3,0,3,0.0,14.44,18.05902951475738,0.0,100.0,3.61,26.653333
2015,3,LATAM,Fishing,Home Office,Second Class,18,7199.64,618.45,670.0,18,3,14,6,3,-908.65,1527.1,8.590012833975031,16.666666666666664,77.77777777777779,34.358333,399.98
2015,3,LATAM,Golf Balls,Consumer,Same Day,1,79.96,20.27,19.99,4,0,1,0,0,0.0,20.27,25.350175087543775,0.0,100.0,5.0675,79.96
2015,3,LATAM,Hockey,Consumer,Same Day,1,22.0,9.61,1.98,1,0,1,0,0,0.0,9.61,43.68181818181818,0.0,100.0,9.61,22.0
2015,3,LATAM,Golf Gloves,Corporate,Same Day,1,79.98,8.41,5.6,2,0,1,0,0,0.0,8.41,10.515128782195548,0.0,100.0,4.205,79.98
2015,3,LATAM,Electronics,Corporate,Second Class,5,447.9,112.78,33.5,10,0,5,1,4,0.0,112.78,25.179727617771825,0.0,100.0,11.278,89.58
2015,3,LATAM,Girls' Apparel,Corporate,Standard Class,11,1204.94,277.57,163.19,30,1,11,2,4,-29.3,306.87,23.03600179262038,9.090909090909092,100.0,9.252333,109.54
2015,3,LATAM,Golf Gloves,Consumer,Second Class,1,199.95,13.95,14.0,5,0,1,0,1,0.0,13.95,6.976744186046512,0.0,100.0,2.79,199.95
2015,3,LATAM,Golf Balls,Consumer,First Class,7,469.72,85.52,19.59,28,1,6,1,1,-2.82,88.34,18.206591160691474,14.285714285714285,85.71428571428571,3.054285,67.102857
2015,3,LATAM,Girls' Apparel,Corporate,First Class,5,1050.0,196.71,109.9,15,1,4,0,1,-88.2,284.91,18.734285714285715,20.0,80.0,13.114,210.0
2015,3,LATAM,Golf Gloves,Consumer,Same Day,2,134.94,51.86,22.49,6,0,2,0,0,0.0,51.86,38.431895657329186,0.0,100.0,8.643333,67.47
2015,3,LATAM,Hockey,Corporate,First Class,2,125.0,33.18,18.5,5,0,2,0,1,0.0,33.18,26.544,0.0,100.0,6.636,62.5
2015,3,LATAM,Golf Gloves,Corporate,Standard Class,4,459.84,37.47,76.77,16,1,4,2,1,-58.62,96.09,8.148486430062631,25.0,100.0,2.341875,114.96
2015,3,LATAM,Fishing,Corporate,Second Class,22,8799.56,1022.15,926.0,22,3,21,13,4,-879.71,1901.86,11.615921705176168,13.636363636363635,95.45454545454545,46.461363,399.98
2015,3,LATAM,Girls' Apparel,Home Office,First Class,1,119.97,47.03,23.99,3,0,1,0,0,0.0,47.03,39.201467033425025,0.0,100.0,15.676666,119.97
2015,3,LATAM,Hockey,Consumer,First Class,1,25.0,-10.91,0.75,1,1,1,1,0,-10.91,0.0,-43.64,100.0,100.0,-10.91,25.0
2015,3,LATAM,Golf Gloves,Corporate,Second Class,3,99.93,20.81,12.99,7,0,3,0,1,0.0,20.81,20.824577204042825,0.0,100.0,2.972857,33.31
2015,3,LATAM,Golf Apparel,Corporate,Second Class,1,19.99,-2.4,1.4,1,1,1,1,0,-2.4,0.0,-12.006003001500751,100.0,100.0,-2.4,19.99
2015,3,LATAM,Hockey,Consumer,Standard Class,5,401.0,97.26,67.39,17,0,5,2,2,0.0,97.26,24.254364089775564,0.0,100.0,5.721176,80.2
2015,3,LATAM,Hunting & Shooting,Consumer,First Class,1,59.98,27.33,4.2,2,0,1,1,0,0.0,27.33,45.565188396132044,0.0,100.0,13.665,59.98
2015,3,LATAM,Golf Shoes,Consumer,First Class,3,585.0,154.69,105.3,9,1,3,1,1,-13.63,168.32,26.442735042735045,33.33333333333333,100.0,17.187777,195.0
2015,3,LATAM,Girls' Apparel,Consumer,Same Day,2,215.0,52.25,0.9,8,0,1,1,1,0.0,52.25,24.302325581395348,0.0,50.0,6.53125,107.5
2015,3,LATAM,Golf Gloves,Consumer,First Class,3,269.91,-21.24,26.09,9,1,3,1,0,-79.36,58.12,-7.869289763254416,33.33333333333333,100.0,-2.36,89.97
2015,3,LATAM,Indoor/Outdoor Games,Home Office,First Class,13,1649.34,289.26,118.48,33,1,11,8,4,-89.96,379.22,17.537924260613337,7.6923076923076925,84.61538461538461,8.765454,126.872307
2015,3,LATAM,Hockey,Home Office,Standard Class,3,132.0,26.23,15.62,6,1,3,2,0,-3.23,29.46,19.871212121212125,33.33333333333333,100.0,4.371666,44.0
2015,3,LATAM,Golf Balls,Corporate,First Class,2,149.92,2.86,11.69,8,0,2,1,1,0.0,2.86,1.9076840981856993,0.0,100.0,0.3575,74.96
2015,3,LATAM,Indoor/Outdoor Games,Consumer,Same Day,21,2848.86,423.01,158.21,57,3,20,12,5,-108.2,531.21,14.848395498550296,14.285714285714285,95.23809523809523,7.421228,135.66
2015,3,LATAM,Hunting & Shooting,Consumer,Standard Class,6,539.82,30.95,52.79,18,1,6,2,2,-87.09,118.04,5.733392612352265,16.666666666666664,100.0,1.719444,89.97
2015,3,LATAM,Hockey,Consumer,Second Class,1,50.0,7.99,1.0,2,0,1,0,0,0.0,7.99,15.98,0.0,100.0,3.995,50.0
2015,3,LATAM,Girls' Apparel,Consumer,Second Class,5,819.93,296.88,94.9,19,0,5,1,2,0.0,296.88,36.207968972961105,0.0,100.0,15.625263,163.986
2015,3,LATAM,Hockey,Home Office,Second Class,1,110.0,31.23,17.6,5,0,1,0,0,0.0,31.23,28.39090909090909,0.0,100.0,6.246,110.0
2015,3,LATAM,Lacrosse,Consumer,Standard Class,4,224.91,-9.73,14.12,9,1,4,2,2,-31.53,21.8,-4.326174914410209,25.0,100.0,-1.081111,56.2275
2015,3,LATAM,Indoor/Outdoor Games,Consumer,First Class,53,7946.82,1418.78,939.92,159,7,49,22,17,-257.17,1675.95,17.85343068044828,13.20754716981132,92.45283018867924,8.923144,149.94
2015,3,LATAM,Golf Balls,Corporate,Standard Class,13,598.64,55.53,57.16,36,1,13,5,1,-95.97,151.5,9.276025658158494,7.6923076923076925,100.0,1.5425,46.04923
2015,3,LATAM,Indoor/Outdoor Games,Home Office,Standard Class,58,8246.7,1209.26,755.06,165,14,57,17,13,-796.72,2005.98,14.66356239465483,24.137931034482758,98.27586206896551,7.328848,142.184482
2015,3,LATAM,Hunting & Shooting,Corporate,Second Class,2,179.94,60.84,26.39,6,0,2,1,0,0.0,60.84,33.8112704234745,0.0,100.0,10.14,89.97
2015,3,LATAM,Indoor/Outdoor Games,Corporate,Same Day,10,1399.44,283.25,161.94,28,1,10,4,1,-28.79,312.04,20.240238952723946,10.0,100.0,10.116071,139.944
